t,temp
17:13:14,-6.3
17:13:15,-6.3
17:13:16,-6.2
17:13:17,-6.2
17:13:18,-6.2
17:13:19,-6.3
17:13:20,-6.4
17:13:21,-6.4
17:13:22,-6.4
17:13:23,-6.4
17:13:24,-6.4
17:13:25,-6.1
17:13:26,-6.2
17:13:27,-6.3
17:13:28,-6.5
17:13:29,-6.4
17:13:30,-6.5
17:13:31,-6.5
17:13:32,-6.5
17:13:33,-6.1
17:13:34,-6.2
17:13:35,-5.7
17:13:36,-6.5
17:13:37,-6.5
17:13:38,-6.5
17:13:39,-6.5
17:13:40,-4.2
17:13:41,-1.9
17:13:42,0.1
17:13:43,1.3
17:13:44,2.4
17:13:45,3.4
17:13:46,4.9
17:13:47,6.2
17:13:48,6.8
17:13:49,7.7
17:13:50,8.5
17:13:51,9.3
17:13:52,9.9
17:13:53,10.6
17:13:54,11.0
17:13:55,11.9
17:13:56,12.1
17:13:57,12.5
17:13:58,13.4
17:13:59,13.6
17:14:00,13.7
17:14:01,14.0
17:14:02,14.3
17:14:03,14.9
17:14:04,15.1
17:14:05,15.1
17:14:06,15.3
17:14:07,15.5
17:14:08,15.7
17:14:09,15.9
17:14:10,16.5
17:14:11,16.5
17:14:12,16.6
17:14:13,16.7
17:14:14,16.5
17:14:15,16.7
17:14:16,16.8
17:14:17,16.9
17:14:18,17.1
17:14:19,17.1
17:14:20,17.1
17:14:21,17.2
17:14:22,17.3
17:14:23,17.4
17:14:24,17.4
17:14:25,17.5
17:14:26,17.6
17:14:27,17.5
17:14:28,17.6
17:14:29,17.6
17:14:30,17.7
17:14:31,17.7
17:14:32,17.8
17:14:33,17.8
17:14:34,18.0
17:14:35,17.9
17:14:36,17.9
17:14:37,17.9
17:14:38,17.9
17:14:39,18.0
17:14:40,18.0
17:14:41,18.0
17:14:42,18.5
17:14:43,18.1
17:14:44,18.1
17:14:45,18.1
17:14:46,18.2
17:14:47,18.2
17:14:48,18.2
17:14:49,18.3
17:14:50,18.3
17:14:51,18.5
17:14:52,18.6
17:14:53,18.3
17:14:54,18.3
17:14:55,18.4
17:14:56,18.3
17:14:57,18.4
17:14:58,18.4
17:14:59,18.4
17:15:00,18.4
17:15:01,18.4
17:15:02,18.4
17:15:03,18.7
17:15:04,18.6
17:15:05,18.5
17:15:06,18.5
17:15:07,18.5
17:15:08,18.5
17:15:09,18.5
17:15:10,18.4
17:15:11,18.5
17:15:12,18.6
17:15:13,18.4
17:15:14,18.4
17:15:15,18.5
17:15:16,18.5
17:15:17,18.5
