t,temp
18:02:09,-14.9
18:02:10,-15.0
18:02:11,-15.0
18:02:12,-15.1
18:02:13,-15.1
18:02:14,-15.1
18:02:15,-15.2
18:02:16,-15.2
18:02:17,-15.2
18:02:18,-15.3
18:02:19,-15.3
18:02:20,-15.3
18:02:21,-15.4
18:02:22,-15.5
18:02:23,-15.5
18:02:24,-15.5
18:02:25,-15.6
18:02:26,-15.5
18:02:27,-15.6
18:02:28,-15.6
18:02:29,-15.6
18:02:30,-15.7
18:02:31,-15.7
18:02:32,-15.8
18:02:33,-15.8
18:02:34,-15.0
18:02:35,-11.7
18:02:36,-8.8
18:02:37,-6.2
18:02:38,-3.9
18:02:39,-2.2
18:02:40,-0.4
18:02:41,1.5
18:02:42,3.0
18:02:43,4.4
18:02:44,5.6
18:02:45,6.7
18:02:46,7.1
18:02:47,8.4
18:02:48,9.3
18:02:49,10.1
18:02:50,10.9
18:02:51,11.4
18:02:52,12.1
18:02:53,12.6
18:02:54,13.0
18:02:55,13.5
18:02:56,13.9
18:02:57,14.4
18:02:58,14.7
18:02:59,15.1
18:03:00,15.3
18:03:01,15.7
18:03:02,15.9
18:03:03,16.2
18:03:04,16.4
18:03:05,16.6
18:03:06,16.8
18:03:07,17.1
18:03:08,17.2
18:03:09,17.2
18:03:10,17.4
18:03:11,17.6
18:03:12,17.7
18:03:13,17.8
18:03:14,17.8
18:03:15,18.0
18:03:16,18.1
18:03:17,18.2
18:03:18,18.2
18:03:19,18.3
18:03:20,18.3
18:03:21,18.4
18:03:22,18.5
18:03:23,18.6
18:03:24,18.6
18:03:25,18.7
18:03:26,18.7
18:03:27,18.7
18:03:28,18.7
18:03:29,18.7
18:03:30,18.8
18:03:31,18.8
18:03:32,18.9
18:03:33,18.9
18:03:34,18.9
18:03:35,18.9
18:03:36,18.9
18:03:37,19.0
18:03:38,19.0
18:03:39,19.1
18:03:40,18.9
18:03:41,19.0
18:03:42,19.0
18:03:43,19.1
18:03:44,19.1
18:03:45,19.1
18:03:46,19.1
18:03:47,19.1
18:03:48,19.1
18:03:49,19.1
18:03:50,19.1
18:03:51,19.1
18:03:52,19.2
18:03:53,19.2
18:03:54,19.2
18:03:55,19.2
