t,temp
466,34.0
467,33.3
468,32.4
469,31.8
470,31.0
471,30.5
472,29.8
473,29.0
474,28.1
475,27.1
476,26.2
477,25.4
478,24.9
479,24.3
480,23.8
481,23.0
482,22.1
483,21.2
484,20.3
485,19.7
486,18.8
487,18.0
488,17.3
489,16.4
490,15.6
491,14.8
492,14.2
493,13.4
494,12.5
495,11.5
496,10.7
497,9.9
498,9.0
499,8.5
500,7.8
501,7.2
502,6.4
503,5.7
504,4.9
505,4.1
506,3.5
507,2.8
508,2.1
509,1.4
510,0.7
511,0.0
512,-0.6
513,-1.1
514,-1.8
515,-2.3
516,-2.9
517,-3.4
518,-3.8
519,-4.4
520,-4.7
521,-5.3
522,-5.7
523,-6.0
524,-6.4
525,-6.7
526,-7.0
527,-7.4
528,-7.7
529,-8.1
530,-8.3
531,-8.5
532,-8.8
533,-9.2
534,-9.3
535,-9.5
536,-9.8
537,-10.0
538,-10.2
539,-10.1
540,-9.7
541,-9.2
542,-8.5
543,-7.5
544,-6.9
545,-6.4
546,-6.1
547,-5.8
548,-5.4
549,-4.9
550,-4.3
551,-3.6
552,-2.4
553,-1.5
554,-0.5
555,0.2
556,1.0
557,1.8
558,2.4
559,3.1
560,3.7
561,4.3
562,4.9
563,5.8
564,7.1
565,8.6
566,9.8
567,10.6
568,11.0
569,11.3
570,11.7
571,12.9
572,14.2
573,15.3
574,15.9
575,16.3
576,16.9
577,17.8
578,18.6
579,19.2
580,19.7
581,20.0
582,20.2
583,20.3
584,20.4
585,20.6
586,20.7
587,20.8
588,20.8
589,20.8
590,20.9
591,20.9
592,20.8
593,20.7
594,20.7
595,20.7
596,20.8
597,20.8
598,20.8
599,20.8
600,20.7
601,20.7
602,20.6
603,20.7
604,20.6
605,20.5
606,20.5
607,20.5
608,20.4
609,20.4
610,19.6
611,20.2
612,20.3
613,20.3
614,20.1
615,20.0
616,20.2
617,20.3
618,20.3
619,20.2
620,19.3
621,19.5
622,20.5
623,20.5
624,20.5
625,20.5
626,20.5
627,20.4
628,20.5
629,20.4
630,20.4
631,20.4
632,20.3
633,20.4
634,20.4
635,20.4
636,20.3
637,20.4
638,20.3
639,20.3
640,20.3
641,20.3
642,20.3
643,20.3
644,20.3
645,20.3
646,20.3
647,20.3
648,20.3
649,20.3
650,20.3
651,20.3
652,20.3
653,20.2
654,20.2
655,20.2
656,20.2
657,20.2
658,20.2
659,20.2
660,20.2
661,20.2
662,20.2
663,20.2
664,20.2
665,20.2
666,20.2
667,20.2
668,20.1
669,20.2
670,20.2
671,20.1
672,20.2
673,20.1
674,20.1
675,20.1
676,20.1
677,20.1
678,20.1
679,20.1
680,20.1
681,20.0
682,20.1
683,20.0
684,20.0
685,20.0
686,20.0
687,20.0
688,20.0
689,20.0
690,20.1
691,20.0
692,20.0
693,20.0
694,20.0
695,20.0
696,20.0
697,20.0
698,20.0
699,20.0
700,20.0
701,20.0
702,20.0
703,20.0
704,20.0
705,20.0
706,20.0
707,20.0
708,20.0
709,20.0
710,20.0
711,17.3
712,15.9
713,16.6
714,17.6
715,17.9
716,17.3
717,18.6
718,18.6
719,19.8
720,19.8
721,19.9
722,19.9
723,19.9
724,19.9
725,19.9
726,19.8
727,19.9
728,19.9
729,19.9
730,19.8
731,19.8
732,19.9
733,19.9
734,19.9
735,19.9
736,19.8
737,19.9
738,19.9
739,19.8
740,19.9
741,19.8
742,19.8
743,19.9
744,19.8
745,19.8
746,19.9
747,19.9
748,19.9
749,19.8
750,16.4
751,17.6
752,17.3
753,16.1
754,16.2
755,19.0
756,17.3
757,17.3
758,19.1
759,16.5
760,16.2
761,18.1
762,15.9
763,19.5
764,19.5
765,19.6
766,19.6
767,19.6
768,19.6
769,19.6
770,19.6
771,19.7
772,19.7
773,19.7
774,19.7
775,19.7
776,19.7
777,19.7
778,19.7
779,19.8
780,19.8
781,19.8
782,19.8
783,19.8
784,19.8
785,19.8
786,19.8
787,19.8
788,19.8
789,19.8
790,19.8
791,19.8
792,19.8
793,19.8
794,19.9
795,19.9
796,19.8
797,19.8
798,19.8
799,19.8
800,19.9
801,19.9
802,19.9
803,19.9
804,19.8
805,19.9
806,19.9
807,19.9
808,19.8
809,19.8
810,19.8
811,19.9
812,19.9
813,19.9
814,19.9
815,19.9
816,19.8
817,19.8
818,19.9
819,19.9
820,19.9
821,19.9
822,19.9
823,19.9
824,19.9
825,19.9
826,19.9
827,20.0
828,19.9
829,19.9
830,20.0
831,19.9
832,19.9
833,19.9
834,20.0
835,20.0
836,20.0
837,19.9
838,19.9
839,20.0
840,19.9
841,19.9
842,20.0
843,20.0
844,20.0
845,20.0
846,20.0
847,19.9
848,19.9
849,19.4
850,19.1
851,18.8
852,20.0
853,20.0
854,20.0
855,19.2
856,18.7
857,18.7
858,19.1
859,18.9
860,18.9
861,19.9
862,19.9
863,19.9
864,19.9
865,19.9
866,19.9
867,19.9
868,19.9
869,19.9
870,19.9
871,19.9
872,19.9
873,19.9
874,19.9
875,19.9
876,20.0
877,19.9
878,19.9
879,19.9
880,19.9
881,19.9
882,19.9
883,19.8
884,19.9
885,19.9
886,19.9
887,19.8
888,19.9
889,19.9
890,19.9
891,19.9
892,19.9
893,19.9
894,19.8
895,19.8
896,19.9
897,19.9
898,19.8
899,19.8
900,19.9
901,19.8
902,19.8
903,19.8
904,19.8
905,19.8
906,19.8
907,19.8
908,19.8
909,19.9
910,19.8
911,19.8
912,19.8
913,19.8
914,19.8
915,19.8
916,19.8
917,19.8
918,19.8
919,19.8
920,19.8
921,19.7
922,19.8
923,19.8
924,19.8
925,19.8
926,19.8
927,19.8
928,19.8
929,19.8
930,19.8
931,19.8
932,19.8
933,19.8
934,19.8
935,19.8
936,19.8
937,19.8
938,19.6
939,19.6
940,19.4
941,19.7
942,19.8
943,19.9
944,19.8
945,19.8
946,19.8
947,19.9
948,19.8
949,19.8
950,19.8
951,19.8
952,19.8
953,19.8
954,19.8
955,19.8
956,19.9
957,19.9
958,19.9
959,19.8
960,19.8
961,19.8
962,19.9
963,19.8
964,19.8
965,19.8
966,19.8
967,19.8
968,19.8
969,19.9
970,19.6
971,19.9
972,20.1
973,18.1
974,18.1
975,18.9
976,18.9
977,18.8
978,18.8
979,18.7
980,18.8
981,18.7
982,18.7
983,18.7
984,18.7
985,18.7
986,18.7
987,18.7
988,18.7
989,18.7
990,18.8
991,18.8
992,18.7
993,18.7
994,18.8
995,18.7
996,18.7
997,18.7
998,18.7
999,18.7
1000,18.7
1001,18.7
1002,18.7
1003,18.7
1004,18.7
1005,18.7
1006,18.7
1007,18.7
1008,18.6
1009,18.7
1010,18.7
1011,18.6
1012,18.7
1013,18.7
1014,18.7
1015,18.7
1016,18.6
1017,18.6
1018,18.6
1019,18.6
1020,18.6
1021,18.6
1022,18.7
1023,18.6
1024,18.6
1025,18.6
1026,18.6
1027,18.6
1028,18.7
1029,18.6
1030,18.6
1031,18.6
1032,18.6
1033,18.6
1034,18.6
1035,18.6
1036,18.6
1037,18.6
1038,18.6
1039,16.3
1040,15.4
1041,15.7
1042,16.0
1043,16.0
1044,16.1
1045,16.1
1046,16.2
1047,16.3
1048,15.9
1049,16.1
1050,16.1
1051,18.6
1052,18.6
1053,18.6
1054,18.6
1055,18.6
1056,18.6
1057,18.4
1058,15.6
1059,16.1
1060,16.3
1061,18.5
1062,18.6
1063,18.6
1064,18.5
1065,18.5
1066,18.5
1067,18.5
1068,18.5
1069,18.5
1070,18.5
1071,18.5
1072,18.5
1073,15.3
1074,16.4
1075,16.3
1076,18.5
1077,18.6
1078,18.5
1079,18.6
1080,18.5
1081,18.5
1082,18.6
1083,18.6
1084,18.6
1085,18.6
1086,18.6
1087,18.6
1088,18.6
1089,18.5
1090,18.6
1091,18.6
1092,18.6
1093,18.5
1094,18.5
1095,18.5
1096,18.5
1097,18.5
1098,18.5
1099,18.5
1100,18.5
1101,18.5
1102,18.5
1103,18.5
1104,18.5
1105,18.4
1106,18.5
1107,18.4
1108,18.5
1109,18.5
1110,18.5
1111,18.5
1112,18.5
1113,18.5
1114,18.5
1115,18.5
1116,18.5
1117,18.5
1118,18.5
1119,18.4
1120,18.5
1121,18.5
1122,18.4
1123,18.5
1124,18.4
1125,18.5
1126,18.4
1127,18.5
1128,18.5
1129,18.5
1130,18.4
1131,18.5
1132,18.5
1133,18.5
1134,18.5
1135,18.5
1136,18.5
1137,18.5
1138,18.5
1139,18.4
1140,18.5
1141,18.5
1142,18.5
1143,18.4
1144,18.5
1145,18.5
1146,18.5
1147,18.5
1148,18.5
1149,18.5
1150,18.5
1151,18.5
1152,17.2
1153,17.0
1154,17.7
1155,17.6
1156,17.5
1157,17.4
1158,17.2
1159,17.0
1160,18.5
1161,18.5
1162,18.5
1163,18.5
1164,18.5
1165,18.5
1166,18.5
1167,18.5
1168,18.5
1169,18.5
1170,18.5
1171,18.5
1172,18.4
1173,18.4
1174,18.4
1175,18.4
1176,18.4
1177,18.4
1178,18.4
1179,18.5
1180,18.4
1181,18.4
1182,18.4
1183,18.5
1184,18.4
1185,18.4
1186,18.4
1187,18.4
1188,18.4
1189,18.4
1190,18.4
1191,18.4
1192,18.4
1193,18.4
1194,18.5
1195,18.4
1196,18.4
1197,18.4
1198,18.4
1199,18.4
1200,18.4
1201,18.4
1202,18.4
1203,18.4
1204,18.4
1205,18.4
1206,18.5
1207,18.5
1208,18.5
1209,18.4
1210,18.5
1211,18.4
1212,18.4
1213,18.4
1214,18.5
1215,18.4
1216,18.5
1217,18.4
1218,18.4
1219,18.4
1220,18.4
1221,18.5
1222,18.4
1223,18.4
1224,18.5
1225,18.4
1226,18.4
1227,18.4
1228,18.4
1229,18.4
1230,18.4
1231,18.4
1232,18.4
1233,18.6
1234,18.5
1235,18.7
1236,18.8
1237,18.8
1238,18.9
1239,18.8
1240,18.8
1241,18.5
1242,18.3
1243,18.7
1244,18.8
1245,18.8
1246,18.8
1247,18.7
1248,18.7
1249,18.8
1250,18.8
1251,18.8
1252,18.8
1253,18.8
1254,18.9
1255,18.7
1256,18.8
1257,18.9
1258,18.9
1259,18.9
1260,18.9
1261,18.9
1262,18.8
1263,18.9
1264,18.8
1265,18.8
1266,18.8
1267,18.8
1268,18.9
1269,18.8
1270,18.8
1271,18.8
1272,18.8
1273,18.8
1274,18.8
1275,18.8
1276,18.8
1277,18.8
1278,18.8
1279,18.8
1280,18.8
1281,18.9
1282,18.8
1283,18.8
1284,18.8
1285,18.8
1286,18.8
1287,18.8
1288,18.8
1289,18.8
1290,18.8
1291,18.8
1292,18.8
1293,18.8
1294,18.8
1295,18.8
1296,18.8
1297,18.8
1298,18.8
1299,18.8
1300,18.8
1301,18.8
1302,18.8
1303,18.8
1304,18.8
1305,18.8
1306,18.8
1307,18.8
1308,18.8
1309,18.8
1310,18.8
1311,18.8
1312,18.8
1313,18.8
1314,18.8
1315,18.8
1316,18.8
1317,18.8
1318,18.7
1319,18.8
1320,18.8
1321,18.8
1322,18.8
1323,18.8
1324,18.8
1325,18.8
1326,18.8
1327,18.8
1328,18.8
1329,18.8
1330,18.8
1331,18.8
1332,18.8
1333,18.8
1334,18.8
1335,18.8
1336,18.8
1337,18.8
1338,18.6
1339,18.7
1340,18.1
1341,17.6
1342,17.7
1343,17.3
1344,18.6
1345,18.7
1346,18.7
1347,18.8
1348,18.7
1349,18.7
1350,18.6
1351,18.7
1352,18.7
1353,18.6
1354,18.6
1355,18.4
1356,18.2
1357,18.3
1358,18.4
1359,18.6
1360,18.8
1361,18.6
1362,18.6
1363,18.6
1364,18.6
1365,18.6
1366,18.6
1367,18.6
1368,18.6
1369,18.6
1370,18.6
1371,18.6
1372,18.6
1373,18.5
1374,18.5
1375,18.5
1376,18.4
1377,18.5
1378,18.6
1379,18.7
1380,18.6
1381,18.7
1382,18.3
1383,18.6
1384,18.0
1385,18.8
1386,19.1
1387,18.7
1388,19.1
1389,19.1
1390,19.1
1391,19.3
1392,19.0
1393,19.0
1394,19.0
1395,19.0
1396,19.0
1397,19.0
1398,19.0
1399,18.9
1400,19.0
1401,19.0
1402,19.0
1403,19.0
1404,18.9
1405,18.9
1406,19.0
1407,18.9
1408,19.0
1409,19.0
1410,19.0
1411,19.0
1412,19.0
1413,18.9
1414,18.9
1415,19.0
1416,19.0
1417,19.0
1418,19.0
1419,19.0
1420,18.9
1421,18.9
1422,19.0
1423,19.0
1424,19.0
1425,19.0
1426,19.0
1427,19.0
1428,19.0
1429,19.0
1430,19.0
1431,19.1
1432,19.0
1433,19.0
1434,19.0
1435,19.1
1436,19.1
1437,19.0
1438,19.0
1439,19.0
1440,19.1
1441,19.0
1442,19.0
1443,19.0
1444,19.0
1445,18.9
1446,18.9
1447,19.0
1448,19.0
1449,19.0
1450,19.0
1451,18.9
1452,19.0
1453,18.9
1454,18.8
1455,18.9
1456,18.9
1457,19.0
1458,18.9
