t,temp
343,-12.6
344,-12.8
345,-13.0
346,-13.2
347,-13.4
348,-13.6
349,-13.8
350,-14.0
351,-14.2
352,-14.4
353,-14.5
354,-14.7
355,-14.8
356,-15.0
357,-15.1
358,-15.3
359,-15.4
360,-15.5
361,-15.6
362,-15.7
363,-15.8
364,-15.9
365,-16.0
366,-16.0
367,-16.0
368,-15.9
369,-15.8
370,-15.7
371,-15.7
372,-15.6
373,-15.5
374,-15.4
375,-15.3
376,-15.3
377,-15.1
378,-15.1
379,-14.9
380,-14.8
381,-14.7
382,-14.4
383,-14.0
384,-13.4
385,-12.8
386,-12.4
387,-12.0
388,-11.7
389,-11.5
390,-11.5
391,-11.6
392,-11.6
393,-11.4
394,-11.1
395,-10.7
396,-10.2
397,-9.7
398,-9.3
399,-9.0
400,-8.6
401,-8.3
402,-8.0
403,-7.8
404,-7.5
405,-7.2
406,-6.9
407,-6.6
408,-6.3
409,-6.0
410,-5.7
411,-5.4
412,-5.1
413,-4.7
414,-4.5
415,-4.2
416,-3.9
417,-3.6
418,-3.3
419,-2.9
420,-2.5
421,-2.0
422,-1.6
423,-1.2
424,-0.8
425,-0.4
426,-0.1
427,0.3
428,0.7
429,1.1
430,1.5
431,1.8
432,2.1
433,2.4
434,2.8
435,3.2
436,3.6
437,4.1
438,4.5
439,4.9
440,5.3
441,5.7
442,6.1
443,6.5
444,6.8
445,7.2
446,7.6
447,8.1
448,8.7
449,9.1
450,9.5
451,10.0
452,10.4
453,11.0
454,11.5
455,12.1
456,12.6
457,13.0
458,13.3
459,13.6
460,13.9
461,14.3
462,14.6
463,15.0
464,15.2
465,15.5
466,15.8
467,16.0
468,16.3
469,16.5
470,16.7
471,16.9
472,17.1
473,17.2
474,17.4
475,17.5
476,17.7
477,17.8
478,17.9
479,18.0
480,18.1
481,18.2
482,18.3
483,18.4
484,18.5
485,18.6
486,18.7
487,18.7
488,18.8
489,19.0
490,19.0
491,19.0
492,19.0
493,19.0
494,19.1
495,19.1
496,19.1
497,19.1
498,19.2
499,19.2
500,19.2
501,19.2
502,19.3
503,19.3
504,19.3
505,19.3
506,19.3
507,19.3
508,19.4
509,19.4
510,19.4
511,19.4
512,19.4
513,19.4
514,19.4
515,19.4
516,19.4
