t,temp
206,-15.2
207,-15.4
208,-15.5
209,-15.7
210,-15.8
211,-16.0
212,-16.1
213,-16.2
214,-16.3
215,-16.4
216,-16.5
217,-16.5
218,-16.6
219,-16.7
220,-16.8
221,-16.8
222,-16.9
223,-16.9
224,-17.0
225,-17.0
226,-17.1
227,-16.6
228,-15.5
229,-13.8
230,-12.1
231,-10.5
232,-9.1
233,-8.5
234,-8.9
235,-8.8
236,-7.5
237,-6.4
238,-6.3
239,-6.3
240,-5.8
241,-4.5
242,-2.8
243,-1.3
244,0.0
245,1.2
246,2.4
247,2.9
248,2.1
249,0.9
250,0.9
251,2.1
252,3.3
253,4.4
254,5.4
255,6.2
256,7.1
257,7.8
258,8.5
259,9.2
260,9.8
261,10.4
262,11.0
263,11.5
264,12.0
265,12.4
266,12.9
267,13.3
268,13.6
269,14.0
270,14.3
271,14.6
272,15.6
273,17.2
274,18.6
275,18.6
276,18.6
277,18.6
278,18.7
279,20.0
280,21.2
281,22.3
282,23.3
283,24.3
284,24.1
285,25.5
286,27.6
287,29.0
288,28.8
289,29.4
290,29.9
291,29.3
292,29.3
293,29.9
294,32.2
295,33.9
296,34.8
297,33.7
298,33.3
299,35.2
300,37.8
301,38.6
302,37.3
303,36.6
304,38.4
305,40.7
306,42.2
307,42.0
308,41.8
309,41.6
310,42.5
311,43.8
312,46.3
313,47.4
314,46.4
315,44.7
316,44.5
317,46.7
318,49.0
319,50.1
320,50.3
321,51.4
322,52.4
323,52.4
324,51.6
325,51.2
326,51.9
327,54.0
328,56.0
329,57.9
330,59.3
331,58.7
332,56.5
333,54.6
334,54.9
335,57.2
336,60.1
337,62.6
338,64.8
339,66.0
340,65.9
341,64.7
342,64.4
343,65.8
344,67.1
345,68.1
346,68.5
347,69.2
348,68.8
349,68.7
350,69.7
351,71.5
352,73.0
353,74.4
354,75.5
355,75.5
356,74.0
357,71.5
358,68.6
359,65.9
360,63.4
361,61.0
362,59.5
363,59.1
364,59.9
365,60.6
366,60.1
367,58.0
368,55.7
369,53.8
370,53.0
371,54.0
372,55.9
373,55.9
374,54.7
375,52.6
376,50.8
377,49.1
378,47.5
379,46.1
380,46.7
381,47.5
382,47.2
383,45.6
384,44.2
385,42.9
386,41.6
387,40.5
388,39.4
389,39.4
390,40.7
391,41.6
392,40.7
393,39.5
394,38.4
395,37.4
396,36.4
397,35.5
398,34.7
399,33.8
400,33.1
401,32.4
402,31.8
403,31.1
404,30.5
405,30.0
406,29.4
407,28.9
408,28.4
409,28.0
410,27.6
411,27.2
412,26.8
413,26.4
414,26.1
415,25.8
416,25.4
417,24.4
418,22.8
419,21.8
420,21.6
421,21.3
422,20.6
423,19.6
424,19.1
425,18.3
426,17.2
427,16.2
428,16.1
429,15.1
430,14.3
431,13.9
432,13.4
433,13.0
434,12.5
435,11.5
436,9.5
437,9.1
438,9.8
439,10.2
440,9.2
441,7.0
442,5.2
443,4.4
444,4.9
445,5.4
446,5.5
447,4.6
448,3.9
449,3.2
450,2.1
451,1.1
452,0.1
453,-0.2
454,-0.4
455,-1.0
456,-2.5
457,-3.7
458,-4.7
459,-5.4
460,-4.9
461,-4.2
462,-4.6
463,-5.7
464,-6.7
465,-7.5
466,-8.3
467,-9.0
468,-9.7
469,-10.3
470,-10.8
471,-11.3
472,-11.8
473,-12.2
474,-12.5
475,-12.9
476,-13.2
477,-13.5
478,-13.8
479,-14.1
480,-14.3
481,-14.5
482,-14.7
483,-14.9
484,-15.1
485,-15.2
486,-15.4
487,-15.5
488,-15.7
489,-15.8
490,-15.9
491,-16.0
492,-16.1
493,-16.1
494,-16.2
495,-16.3
496,-16.4
497,-16.4
498,-16.5
499,-16.5
500,-16.6
501,-16.6
502,-16.7
503,-16.7
504,-16.8
505,-16.8
506,-16.9
507,-16.2
508,-14.5
509,-12.2
510,-10.1
511,-8.6
512,-7.9
513,-7.1
514,-6.3
515,-5.3
516,-5.1
517,-5.1
518,-4.4
519,-3.2
520,-1.7
521,-1.0
522,-0.8
523,-0.2
524,0.7
525,2.1
526,2.7
527,3.0
528,3.0
529,3.6
530,4.1
531,4.5
532,5.0
533,6.0
534,6.9
535,7.7
536,8.5
537,9.2
538,9.9
539,10.5
540,11.1
541,11.6
542,12.1
543,12.6
544,13.0
545,13.4
546,13.8
547,14.2
548,14.5
549,14.8
550,15.1
551,15.7
552,17.3
553,18.7
554,19.2
555,20.0
556,21.3
557,22.3
558,22.0
559,21.8
560,21.9
561,23.9
562,27.4
563,29.6
564,29.4
565,28.6
566,28.0
567,27.4
568,26.9
569,27.3
570,30.1
571,33.0
572,33.6
573,32.7
574,32.0
575,32.4
576,34.8
577,36.6
578,37.1
579,36.0
580,35.1
581,36.0
582,38.0
583,41.4
584,43.3
585,43.4
586,42.5
587,42.3
588,42.0
589,41.2
590,42.8
591,46.6
592,49.8
593,50.5
594,49.1
595,47.3
596,46.2
597,47.4
598,50.7
599,52.5
600,52.1
601,50.8
602,51.6
603,54.0
604,54.6
605,53.5
606,54.1
607,55.7
608,57.6
609,58.8
610,59.2
611,58.3
612,58.5
613,60.7
614,62.8
615,62.8
616,62.2
617,62.1
618,63.6
619,65.4
620,67.6
621,68.2
622,67.4
623,65.6
624,65.2
625,65.9
626,68.0
627,70.0
628,71.6
629,73.1
630,74.6
631,74.8
632,74.3
633,73.9
634,73.0
635,70.7
636,67.8
637,65.1
638,62.7
639,60.4
640,59.6
641,60.8
642,62.2
643,61.6
644,59.3
645,57.1
646,55.1
647,53.6
648,54.1
649,55.5
650,55.4
651,53.4
652,51.6
653,49.8
654,48.3
655,46.7
656,46.1
657,46.7
658,48.0
659,48.4
660,47.6
661,46.0
662,44.5
663,43.2
664,42.0
665,40.7
666,39.7
667,38.6
668,37.7
669,37.0
670,37.4
671,37.6
672,36.9
673,35.9
674,35.1
675,34.3
676,33.5
677,32.8
678,32.1
679,31.5
680,30.9
681,30.3
682,29.8
683,29.3
684,28.8
685,28.4
686,28.0
687,27.6
688,27.2
689,26.9
690,26.5
691,26.2
692,25.9
693,25.6
694,25.4
695,25.1
696,24.1
697,22.0
698,20.2
699,19.9
700,20.2
701,20.2
702,19.4
703,18.7
704,18.6
705,18.8
706,19.0
707,19.2
708,19.3
709,19.4
710,19.5
711,19.5
712,19.6
713,19.7
714,19.8
715,19.8
716,19.9
717,19.9
718,20.0
719,20.0
720,20.1
721,20.1
722,20.1
723,20.2
724,20.2
725,20.2
726,20.2
727,20.3
728,20.3
729,20.3
730,20.3
731,20.3
732,20.4
733,20.4
734,20.4
735,20.4
736,20.4
737,20.4
738,20.4
739,20.4
740,20.4
741,20.5
742,20.5
743,20.5
744,20.5
745,20.5
