t,temp
210,29.0
211,29.7
212,31.1
213,32.4
214,33.6
215,34.5
216,34.9
217,35.3
218,36.4
219,37.7
220,38.4
221,39.1
222,39.5
223,40.3
224,41.8
225,42.9
226,43.7
227,44.0
228,44.6
229,45.5
230,47.0
231,48.6
232,49.6
233,50.1
234,50.3
235,50.9
236,52.0
237,53.2
238,54.4
239,55.0
240,55.7
241,56.2
242,57.0
243,58.2
244,59.2
245,60.0
246,60.2
247,59.7
248,58.9
249,57.8
250,56.6
251,55.5
252,54.7
253,54.1
254,53.4
255,52.8
256,51.9
257,51.1
258,50.3
259,49.5
260,48.6
261,47.9
262,47.6
263,47.1
264,46.5
265,46.0
266,45.3
267,44.5
268,43.6
269,42.8
270,41.7
271,40.9
272,40.1
273,39.4
274,38.5
275,37.5
276,36.8
277,36.0
278,35.0
279,34.0
280,33.0
281,32.0
282,31.3
283,30.7
284,29.9
285,28.9
286,27.7
287,26.7
288,25.8
289,24.9
290,24.3
291,23.5
292,22.7
293,22.0
294,21.2
295,20.1
296,18.9
297,18.0
298,17.0
299,16.4
300,16.0
301,15.3
302,14.5
303,13.5
304,12.7
305,11.6
306,10.6
307,9.5
308,8.6
309,7.9
310,7.4
311,6.8
312,6.0
313,5.1
314,4.2
315,3.4
316,2.5
317,1.7
318,1.2
319,0.4
320,-0.3
321,-1.1
322,-1.8
323,-2.5
324,-3.2
325,-3.6
326,-4.2
327,-4.9
328,-5.4
329,-6.0
330,-6.4
331,-7.0
332,-7.3
333,-7.8
334,-8.3
335,-8.6
336,-8.9
337,-9.3
338,-9.6
339,-10.0
340,-10.2
341,-10.5
342,-10.7
343,-11.1
344,-11.5
345,-11.8
346,-11.9
347,-12.2
348,-12.3
349,-12.1
350,-11.7
351,-11.1
352,-10.4
353,-9.8
354,-9.1
355,-8.2
356,-7.4
357,-6.6
358,-6.1
359,-5.4
360,-4.8
361,-4.0
362,-3.3
363,-2.7
364,-2.0
365,-0.8
366,0.2
367,1.1
368,1.9
369,2.7
370,3.4
371,4.1
372,4.8
373,6.6
374,8.3
375,9.8
376,10.6
377,10.9
378,11.0
379,11.1
380,12.3
381,13.6
382,15.2
383,16.1
384,16.6
385,16.9
386,17.5
387,18.8
388,19.8
389,21.0
390,21.7
391,22.2
392,22.8
393,23.8
394,25.0
395,26.3
396,27.8
397,28.9
398,29.5
399,30.0
400,30.3
401,31.0
402,31.8
403,33.1
404,34.4
405,35.3
406,35.9
407,36.2
408,37.1
409,38.1
410,39.6
411,40.5
412,41.0
413,41.6
414,42.7
415,44.1
416,44.9
417,45.5
418,45.8
419,46.5
420,47.6
421,48.6
422,49.8
423,50.6
424,51.5
425,52.3
426,53.4
427,54.1
428,54.9
429,56.1
430,56.7
431,57.7
432,58.6
433,59.6
434,60.1
435,59.9
436,58.8
437,57.9
438,56.7
439,55.7
440,54.8
441,54.1
442,53.9
443,54.0
444,53.7
445,53.0
446,51.8
447,50.5
448,49.4
449,48.4
450,47.5
451,47.3
452,47.2
453,47.0
454,46.1
455,45.0
456,43.7
457,42.7
458,41.9
459,41.1
460,40.4
461,39.7
462,39.1
463,38.5
464,37.7
465,37.1
466,36.0
467,34.8
468,33.5
469,32.4
470,31.5
471,30.7
472,30.2
473,29.7
474,28.9
475,27.9
476,26.8
477,25.8
478,24.9
479,24.1
480,23.2
481,22.4
482,21.5
483,20.6
484,19.8
485,18.9
486,18.1
487,17.0
488,16.0
489,15.2
490,14.4
491,13.6
492,12.8
493,12.3
494,11.6
495,10.7
496,9.8
497,8.8
498,7.8
499,6.9
500,6.1
501,5.1
502,4.1
503,3.3
504,2.5
505,1.7
506,1.0
507,0.5
508,0.0
509,-0.8
510,-1.4
511,-2.1
512,-2.9
513,-3.4
514,-4.0
515,-4.6
516,-5.1
517,-5.5
518,-6.1
519,-6.6
520,-7.0
521,-7.4
522,-7.8
523,-8.2
524,-8.5
525,-8.9
526,-9.2
527,-9.6
528,-9.9
529,-10.2
530,-10.6
531,-10.8
532,-11.1
533,-11.4
534,-11.6
535,-11.8
536,-12.0
537,-12.0
538,-11.8
539,-11.3
540,-10.7
541,-10.0
542,-9.2
543,-8.4
544,-7.8
545,-7.2
546,-6.6
547,-5.8
548,-5.0
549,-4.4
550,-3.7
551,-2.9
552,-2.1
553,-1.4
554,-0.8
555,-0.1
556,0.6
557,2.0
558,3.5
559,4.7
560,5.5
561,6.3
562,7.0
563,7.3
564,7.8
565,8.6
566,9.9
567,11.1
568,12.0
569,12.6
570,13.2
571,13.7
572,15.0
573,16.5
574,17.8
575,18.7
576,19.3
577,19.7
578,20.0
579,20.3
580,20.5
581,20.6
582,20.7
583,20.8
584,20.8
585,20.9
586,20.9
587,20.9
588,20.9
589,21.0
590,21.0
591,21.0
592,20.9
593,21.0
594,21.0
595,21.0
596,21.0
597,20.9
598,20.9
599,20.9
600,20.9
601,20.9
602,20.8
603,20.8
604,20.8
605,20.8
606,20.8
