t,temp
330,33.8
331,32.8
332,31.9
333,33.0
334,36.1
335,34.8
336,36.5
337,35.2
338,34.0
339,34.7
340,34.7
341,33.8
342,32.7
343,31.8
344,30.9
345,30.0
346,32.2
347,31.2
348,30.5
349,32.7
350,32.7
351,33.5
352,31.3
353,29.7
354,29.0
355,29.1
356,30.8
357,29.8
358,29.0
359,28.3
360,27.5
361,26.9
362,26.4
363,26.6
364,28.3
365,27.5
366,26.8
367,26.1
368,28.7
369,28.0
370,27.2
371,26.6
372,25.9
373,25.4
374,24.9
375,24.4
376,24.0
377,24.0
378,29.3
379,28.3
380,25.6
381,25.2
382,24.7
383,24.4
384,22.0
385,21.9
386,21.7
387,21.4
388,24.4
389,23.8
390,23.4
391,22.9
392,22.5
393,22.2
394,19.9
395,19.9
396,19.9
397,19.7
398,19.5
399,19.4
400,19.2
401,19.1
402,18.8
403,18.8
404,18.7
405,18.6
406,18.4
407,18.3
408,18.2
409,18.0
410,18.0
411,17.9
412,17.8
413,17.6
414,16.0
415,16.2
416,16.2
417,16.3
418,16.3
419,16.3
420,16.3
421,16.4
422,16.4
423,14.5
424,14.9
425,15.0
426,13.5
427,16.8
428,15.3
429,13.9
430,14.3
431,14.5
432,14.6
433,14.7
434,11.5
435,12.0
436,10.6
437,11.3
438,11.7
439,12.0
440,10.7
441,11.1
442,11.5
443,11.8
444,10.4
445,10.8
446,9.5
447,10.2
448,10.7
449,11.0
450,8.1
451,8.9
452,9.5
453,8.7
454,8.8
455,7.7
456,8.5
457,7.4
458,8.2
459,8.8
460,8.0
461,8.2
462,7.4
463,4.8
464,5.7
465,6.5
466,7.2
467,6.7
468,5.1
469,6.1
470,3.9
471,3.0
472,2.6
473,3.7
474,4.5
475,5.4
476,3.2
477,3.8
478,4.8
479,4.1
480,1.7
481,1.0
482,2.4
483,3.5
484,4.3
485,3.8
486,3.0
487,0.7
488,0.0
489,0.5
490,1.1
491,2.2
492,1.6
493,-0.2
494,-0.7
495,-1.2
496,-1.3
497,-1.6
498,-1.7
499,-2.9
500,0.4
501,1.7
502,-0.1
503,-2.1
504,-3.6
505,-4.2
506,-2.4
507,-2.6
508,-1.2
509,-2.4
510,-2.6
511,-4.4
512,-5.0
513,-3.2
514,-4.4
515,-4.3
516,-5.7
517,-7.0
518,-6.6
519,-6.4
520,-5.4
521,-5.4
522,-5.3
523,-4.4
524,-6.2
525,-6.9
526,-7.3
527,-8.5
528,-8.0
529,-6.7
530,-5.4
531,-6.0
532,-7.5
533,-8.6
534,-9.6
535,-9.8
536,-10.1
537,-10.6
538,-10.0
539,-8.3
540,-8.1
541,-9.5
542,-10.5
543,-11.4
544,-12.0
545,-11.2
546,-12.2
547,-10.9
548,-11.0
549,-12.0
550,-12.7
551,-13.3
552,-13.7
553,-13.1
554,-13.8
555,-12.9
556,-12.2
557,-13.2
558,-13.7
559,-14.4
560,-14.9
561,-15.3
562,-15.8
563,-16.2
564,-15.1
565,-15.6
566,-16.0
567,-16.4
568,-16.8
569,-17.1
570,-17.4
571,-17.2
572,-15.1
573,-15.7
574,-16.2
575,-16.6
576,-17.0
577,-17.3
578,-17.6
579,-17.8
580,-18.0
581,-18.3
582,-18.4
583,-17.7
584,-15.0
585,-12.9
586,-11.3
587,-9.5
588,-7.9
589,-6.3
590,-4.8
591,-3.5
592,-2.2
593,-1.3
