t,temp
721,0.3
722,1.2
723,2.4
724,1.8
725,3.0
726,2.4
727,1.8
728,1.4
729,2.5
730,3.7
731,4.6
732,5.5
733,6.3
734,7.1
735,7.8
736,7.3
737,5.7
738,6.8
739,7.6
740,8.3
741,8.9
742,9.5
743,10.0
744,10.5
745,10.9
746,11.4
747,11.8
748,12.2
749,12.6
750,11.1
751,11.7
752,12.2
753,17.8
754,19.2
755,18.9
756,17.2
757,14.5
758,14.1
759,14.6
760,18.3
761,18.1
762,20.2
763,21.2
764,20.2
765,19.0
766,20.5
767,22.2
768,21.8
769,21.6
770,21.3
771,21.1
772,20.9
773,25.1
774,26.5
775,25.8
776,25.2
777,24.7
778,24.3
779,24.0
780,27.8
781,29.1
782,31.3
783,30.3
784,29.4
785,28.8
786,28.1
787,27.4
788,27.9
789,33.6
790,37.1
791,34.4
792,32.8
793,31.9
794,31.1
795,30.4
796,29.6
797,33.3
798,36.9
799,36.1
800,37.8
801,38.9
802,37.4
803,36.2
804,35.1
805,37.0
806,39.1
807,40.4
808,38.9
809,37.6
810,40.1
811,44.3
812,44.4
813,42.9
814,41.4
815,40.3
816,41.9
817,46.2
818,49.0
819,46.9
820,45.4
821,43.8
822,42.2
823,44.0
824,48.0
825,48.2
826,46.3
827,44.9
828,46.0
829,49.8
830,53.1
831,53.1
832,50.9
833,48.9
834,47.5
835,48.3
836,51.9
837,54.8
838,52.9
839,53.4
840,53.4
841,53.7
842,54.3
843,57.2
844,59.7
845,57.2
846,54.8
847,53.1
848,55.7
849,58.5
850,61.0
851,63.2
852,60.5
853,58.0
854,55.6
855,55.8
856,58.9
857,61.5
858,63.7
859,65.7
860,67.3
861,64.6
862,64.6
863,64.2
864,61.4
865,61.1
866,63.6
867,65.7
868,67.6
869,68.9
870,66.6
871,65.5
872,63.3
873,60.6
874,56.3
875,54.5
876,57.1
877,60.0
878,60.8
879,58.1
880,55.8
881,55.9
882,54.1
883,52.5
884,50.5
885,53.2
886,56.4
887,54.7
888,52.5
889,50.5
890,49.1
891,49.0
892,50.0
893,49.1
894,49.4
895,48.2
896,46.5
897,46.5
898,46.3
899,44.7
900,45.9
901,44.3
902,45.5
903,43.9
904,42.7
905,42.7
906,42.7
907,41.2
908,40.0
909,38.8
910,37.6
911,40.8
912,44.0
913,42.3
914,40.8
915,39.5
916,38.3
917,37.2
918,36.3
919,35.4
920,35.7
921,36.4
922,35.3
923,34.3
924,33.4
925,32.7
926,31.9
927,31.1
928,30.5
929,29.8
930,31.0
931,31.5
932,33.9
933,33.0
934,31.1
935,29.5
936,27.1
937,26.9
938,26.6
939,26.3
940,25.9
941,25.4
942,26.3
943,27.8
944,27.2
945,23.6
946,23.0
947,23.0
948,22.9
949,21.9
950,20.8
951,20.9
952,20.8
953,20.7
954,20.7
955,20.6
956,20.5
957,20.4
958,17.7
959,17.2
960,17.5
961,17.6
962,17.3
963,16.3
964,16.6
965,16.8
966,15.2
967,15.6
968,15.8
969,15.7
970,14.3
971,13.5
972,14.1
973,11.9
974,9.8
975,10.9
976,11.5
977,11.7
978,10.5
979,8.3
980,7.7
981,8.6
982,9.4
983,10.0
984,8.5
985,8.2
986,8.5
987,5.9
988,4.2
989,4.0
990,3.8
991,5.0
992,6.0
993,6.5
994,5.6
995,3.6
996,1.7
997,1.5
998,-0.1
999,1.4
1000,-0.3
1001,1.4
1002,0.8
1003,-1.0
1004,-0.9
1005,0.7
1006,1.8
1007,-0.4
1008,-2.0
1009,-3.1
1010,-4.4
1011,-4.1
1012,-5.2
1013,-4.9
1014,-4.8
1015,-6.2
1016,-6.9
1017,-7.9
1018,-7.3
1019,-6.9
1020,-8.0
1021,-8.8
1022,-9.7
1023,-9.0
1024,-9.6
1025,-10.4
1026,-11.0
1027,-11.6
1028,-12.1
1029,-11.1
1030,-11.8
1031,-12.3
1032,-12.7
1033,-11.9
1034,-12.4
1035,-13.0
1036,-13.5
1037,-13.7
1038,-14.0
1039,-14.3
1040,-14.6
1041,-14.9
1042,-15.2
1043,-15.4
1044,-15.5
1045,-15.7
1046,-15.9
1047,-16.0
1048,-16.2
1049,-16.4
1050,-16.5
1051,-16.6
1052,-16.8
1053,-16.8
1054,-16.9
1055,-17.0
1056,-17.1
1057,-17.2
1058,-17.2
1059,-17.3
1060,-17.4
1061,-17.5
1062,-17.5
1063,-17.5
1064,-17.6
1065,-17.7
1066,-17.7
1067,-17.8
1068,-17.8
1069,-16.7
1070,-16.7
1071,-15.7
1072,-14.3
1073,-13.5
1074,-13.3
1075,-11.9
1076,-12.8
1077,-12.2
1078,-9.8
1079,-8.9
1080,-10.3
1081,-11.1
1082,-11.7
1083,-9.8
1084,-7.8
1085,-6.0
1086,-7.0
1087,-8.3
1088,-7.7
1089,-7.3
1090,-6.0
1091,-4.2
1092,-4.2
1093,-3.5
1094,-4.6
1095,-2.7
1096,-2.9
1097,-1.3
1098,0.1
1099,0.2
1100,-1.5
1101,-0.9
1102,0.6
1103,1.8
1104,2.9
1105,3.0
1106,3.4
1107,2.0
1108,2.2
1109,3.5
1110,4.6
1111,5.5
1112,6.3
1113,5.4
1114,6.2
1115,6.6
1116,6.3
1117,7.2
1118,8.0
1119,8.7
1120,9.3
1121,9.7
1122,10.3
1123,9.0
1124,9.9
1125,14.0
1126,14.2
1127,13.5
1128,12.9
1129,13.4
1130,13.7
1131,14.0
1132,14.4
1133,14.6
1134,14.8
1135,15.2
1136,18.5
1137,18.3
1138,18.3
1139,18.3
1140,18.3
1141,18.3
1142,18.2
1143,18.3
1144,18.3
1145,18.3
1146,18.3
1147,18.3
1148,18.3
1149,18.3
1150,18.3
1151,18.3
1152,18.4
1153,18.4
1154,18.4
1155,18.4
1156,18.4
1157,18.4
1158,18.3
1159,18.4
1160,18.4
1161,18.4
1162,18.4
1163,18.4
1164,18.4
1165,18.5
1166,18.4
1167,18.5
1168,18.4
1169,18.5
1170,18.5
1171,18.5
