t,temp
356,18.8
357,18.5
358,18.3
359,18.1
360,17.9
361,17.7
362,17.5
363,17.3
364,17.0
365,16.8
366,16.7
367,16.6
368,16.4
369,16.2
370,15.9
371,15.7
372,15.5
373,15.3
374,15.1
375,14.9
376,14.7
377,14.5
378,14.4
379,14.2
380,14.1
381,13.9
382,13.8
383,13.6
384,13.4
385,13.2
386,13.0
387,12.9
388,12.7
389,12.4
390,12.1
391,11.9
392,11.6
393,11.4
394,11.1
395,10.9
396,10.6
397,10.5
398,10.4
399,10.2
400,10.0
401,9.9
402,9.7
403,9.5
404,9.4
405,9.3
406,9.1
407,8.9
408,8.6
409,8.3
410,8.0
411,7.6
412,7.3
413,6.9
414,6.6
415,6.4
416,6.1
417,5.9
418,5.6
419,5.3
420,5.1
421,4.8
422,4.5
423,4.3
424,4.1
425,3.8
426,3.5
427,3.2
428,2.8
429,2.5
430,2.2
431,1.9
432,1.5
433,1.2
434,0.9
435,0.7
436,0.5
437,0.3
438,0.1
439,-0.1
440,-0.3
441,-0.5
442,-0.8
443,-1.0
444,-1.2
445,-1.3
446,-1.4
447,-1.6
448,-1.8
449,-2.0
450,-2.2
451,-2.5
452,-2.7
453,-2.8
454,-3.0
455,-3.2
456,-3.4
457,-3.5
458,-3.7
459,-3.8
460,-4.0
461,-4.2
462,-4.4
463,-4.8
464,-5.1
465,-5.4
466,-5.7
467,-5.9
468,-6.2
469,-6.4
470,-6.6
471,-6.8
472,-7.0
473,-7.1
474,-7.4
475,-7.6
476,-7.8
477,-7.9
478,-8.1
479,-8.2
480,-8.4
481,-8.5
482,-8.7
483,-8.8
484,-9.0
485,-9.1
486,-9.3
487,-9.5
488,-9.7
489,-9.9
490,-10.0
491,-10.1
492,-10.3
493,-10.4
494,-10.6
495,-10.8
496,-10.9
497,-11.1
498,-11.3
499,-11.6
500,-11.9
501,-12.2
502,-12.4
503,-12.6
504,-12.8
505,-13.0
506,-13.2
507,-13.4
508,-13.6
509,-13.8
510,-14.0
511,-14.2
512,-14.3
513,-14.5
514,-14.6
515,-14.8
516,-15.0
517,-15.2
518,-15.3
519,-15.5
520,-15.7
521,-16.0
522,-16.3
523,-16.5
524,-16.8
525,-17.0
526,-17.2
527,-17.4
528,-17.1
529,-16.5
530,-15.9
531,-15.5
532,-15.2
533,-14.9
534,-14.7
535,-14.5
536,-14.4
537,-14.6
538,-15.1
539,-15.6
540,-16.1
541,-16.5
542,-16.8
543,-17.2
544,-17.5
545,-17.8
546,-18.1
547,-18.3
548,-18.5
549,-18.6
550,-18.6
551,-18.7
552,-18.8
553,-18.9
554,-19.1
555,-19.2
556,-19.4
557,-19.6
558,-19.7
559,-19.8
560,-19.9
561,-20.0
562,-20.1
563,-20.2
564,-20.2
565,-20.3
566,-20.3
567,-20.2
568,-19.9
569,-19.7
570,-19.5
571,-19.4
572,-19.2
573,-19.1
574,-19.0
575,-19.0
576,-18.9
577,-18.8
578,-18.6
579,-18.5
580,-18.3
581,-18.2
582,-17.9
583,-17.7
584,-17.5
585,-17.4
586,-17.3
587,-17.2
588,-17.1
589,-16.9
590,-16.8
591,-16.6
592,-16.3
593,-15.9
594,-15.4
595,-14.7
596,-14.0
597,-13.5
598,-13.0
599,-12.5
600,-12.2
601,-11.9
602,-11.9
603,-11.8
604,-11.8
605,-11.8
606,-11.8
607,-11.8
608,-11.8
609,-11.8
610,-11.8
611,-11.7
612,-11.6
613,-11.4
614,-11.3
615,-11.1
616,-10.9
617,-10.8
618,-10.6
619,-10.5
620,-10.4
621,-10.3
622,-10.1
623,-9.9
624,-9.6
625,-9.4
626,-9.2
627,-9.0
628,-8.8
629,-8.6
630,-8.4
631,-8.2
632,-7.9
633,-7.6
634,-7.3
635,-7.0
636,-6.6
637,-6.3
638,-6.0
639,-5.7
640,-5.4
641,-5.1
642,-4.8
643,-4.5
644,-4.2
645,-3.8
646,-3.4
647,-3.0
648,-2.5
649,-2.1
650,-1.6
651,-1.2
652,-0.6
653,0.1
654,0.8
655,1.5
656,2.0
657,2.4
658,2.7
659,3.1
660,3.5
661,3.7
662,4.0
663,4.4
664,4.7
665,5.0
666,5.3
667,5.6
668,5.9
669,6.2
670,6.5
671,6.7
672,6.9
673,7.1
674,7.3
675,7.5
676,7.7
677,8.0
678,8.4
679,8.6
680,8.9
681,9.1
682,9.4
683,9.6
684,9.9
685,10.1
686,10.4
687,10.7
688,11.0
689,11.4
690,11.9
691,12.3
692,12.8
693,13.4
694,14.0
695,14.7
696,15.3
697,15.9
698,16.4
699,16.9
700,17.4
701,17.8
702,18.2
703,18.6
704,19.0
705,19.3
706,19.6
707,19.9
708,20.2
709,20.5
710,20.7
711,21.0
712,21.2
713,21.3
714,21.5
715,21.7
716,21.8
717,21.9
718,22.1
719,22.3
720,22.4
721,22.5
722,22.6
723,22.7
724,22.7
725,22.8
726,22.9
727,22.9
728,23.0
729,23.2
730,23.3
731,23.3
732,23.4
733,23.4
734,23.4
735,23.4
736,23.4
737,23.5
738,23.5
739,23.5
740,23.5
741,23.5
742,23.6
743,23.8
744,23.9
745,23.8
746,23.8
747,23.8
748,23.8
749,23.9
750,24.0
751,24.0
752,24.0
753,24.3
754,24.5
755,24.4
756,24.3
757,24.6
758,24.7
759,24.6
760,24.2
761,23.9
762,24.0
