t,temp
592,14.3
593,14.5
594,14.7
595,15.0
596,16.0
597,17.1
598,18.1
599,18.8
600,19.0
601,19.0
602,18.9
603,19.3
604,20.1
605,21.1
606,21.8
607,22.2
608,22.4
609,22.6
610,22.8
611,23.4
612,24.5
613,25.4
614,25.8
615,26.0
616,25.9
617,25.9
618,26.4
619,27.5
620,29.1
621,29.3
622,29.6
623,29.9
624,29.9
625,29.9
626,30.4
627,31.6
628,33.0
629,33.9
630,34.4
631,34.5
632,34.6
633,34.4
634,34.3
635,35.1
636,36.5
637,37.5
638,38.1
639,38.2
640,38.1
641,38.4
642,39.2
643,40.2
644,40.9
645,40.9
646,40.8
647,41.3
648,42.3
649,43.4
650,44.3
651,44.5
652,44.5
653,44.8
654,45.5
655,46.3
656,46.9
657,47.1
658,47.4
659,48.2
660,49.1
661,49.9
662,50.2
663,50.3
664,50.6
665,50.9
666,51.1
667,51.5
668,52.5
669,53.1
670,53.5
671,54.0
672,54.4
673,55.2
674,55.6
675,56.2
676,56.6
677,57.4
678,57.7
679,57.4
680,56.3
681,55.4
682,54.6
683,54.5
684,54.8
685,54.7
686,54.4
687,53.9
688,53.3
689,52.5
690,51.8
691,51.0
692,50.7
693,51.2
694,51.4
695,51.2
696,50.6
697,49.5
698,48.4
699,47.6
700,47.2
701,46.7
702,46.5
703,46.1
704,45.6
705,45.2
706,44.5
707,44.3
708,43.9
709,43.6
710,43.1
711,42.5
712,42.0
713,41.3
714,40.6
715,40.0
716,39.5
717,38.9
718,38.3
719,37.7
720,37.4
721,37.2
722,36.9
723,36.6
724,36.1
725,35.7
726,35.0
727,34.3
728,33.7
729,33.1
730,32.6
731,32.2
732,31.7
733,31.2
734,30.9
735,30.5
736,30.0
737,29.3
738,28.7
739,28.1
740,27.6
741,27.2
742,26.9
743,26.5
744,26.2
745,25.8
746,25.4
747,24.7
748,23.8
749,23.0
750,22.5
751,22.2
752,21.8
753,21.4
754,21.0
755,20.6
756,20.0
757,19.0
758,18.3
759,17.8
760,17.4
761,17.1
762,16.8
763,16.3
764,15.5
765,14.9
766,14.5
767,14.1
768,13.8
769,13.1
770,12.7
771,12.1
772,11.8
773,11.5
774,10.9
775,10.3
776,9.7
777,9.2
778,8.8
779,8.3
780,7.8
781,7.4
782,6.9
783,6.4
784,5.9
785,5.4
786,5.0
787,4.6
788,4.1
789,3.6
790,3.0
791,2.6
792,2.4
793,2.1
794,1.7
795,1.2
796,0.6
797,0.1
798,-0.4
799,-1.0
800,-1.4
801,-2.1
802,-2.5
803,-3.0
804,-3.4
805,-3.7
806,-4.1
807,-4.4
808,-4.7
809,-5.1
810,-5.5
811,-5.9
812,-6.1
813,-6.3
814,-6.5
815,-6.8
816,-6.9
817,-7.3
818,-7.7
819,-7.8
820,-7.9
821,-8.1
822,-8.5
823,-8.7
824,-8.9
825,-9.2
826,-9.2
827,-9.5
828,-9.7
829,-10.1
830,-10.4
831,-10.7
832,-10.7
833,-10.9
834,-11.2
835,-11.2
836,-11.2
837,-11.1
838,-10.7
839,-10.1
840,-10.0
841,-9.6
842,-9.1
843,-8.5
844,-7.9
845,-7.6
846,-7.2
847,-6.6
848,-6.3
849,-6.1
850,-5.5
851,-5.0
852,-4.7
853,-4.4
854,-4.2
855,-3.9
856,-3.5
857,-3.0
858,-2.4
859,-1.9
860,-1.6
861,-1.4
862,-0.9
863,-0.7
864,-0.2
865,0.3
866,0.8
867,1.3
868,1.8
869,2.2
870,2.6
871,3.0
872,3.5
873,4.0
874,4.4
875,4.8
876,5.2
877,5.6
878,6.2
879,7.1
880,7.7
881,8.2
882,8.7
883,9.1
884,9.4
885,9.8
886,10.3
887,11.0
888,11.6
889,12.1
890,12.4
891,12.7
892,13.0
893,13.2
894,13.4
895,13.6
896,13.8
897,13.9
898,14.1
899,14.3
900,14.3
901,14.4
902,14.5
903,14.6
904,14.7
905,14.8
906,14.9
907,15.0
908,15.0
909,15.1
910,15.2
911,15.2
912,15.3
913,15.4
914,15.4
915,15.5
916,15.5
917,15.6
918,15.6
919,15.6
920,15.7
921,15.8
922,15.8
923,15.8
924,15.8
925,15.9
926,15.9
927,16.0
928,16.0
929,16.0
930,16.1
931,16.1
932,16.1
933,16.1
934,16.2
935,16.2
936,16.2
937,16.2
938,16.3
939,16.3
